City,Year,Cityyear,UHI,City2,Country,Year3,Cityyear4,WCH,environmental firms,GVAAgr,GVAConst,GVAConstrs,GVAFire,GVAManufElec,GVAManufElecpc,GVAAdmin,GVAAdminpc,GVA,GDP,Publictranspopass,Density,Densityrs,Population,Income,Gini,GVAAgrpc,GVAConstpc,GVAConstpcrs,GVAFirepc,Populationpc,Incomepc,IncomepcSQ,CO,NO2,PM10,PM10pc,PM2.5,SO2,green bonds issued,Long,Lat
Kuala Lumpur,2008,Kuala Lumpur2008,2.648287142,Kuala Lumpur,Malaysia,2008,Kuala Lumpur2008,2365,14,4.4543,14.5989,0.145989,7.22672,79.1815,1.279825114,4.15381,0.067138793,32.42883,32.74915,,17.631,0.17631,61.869,15.99006,38.5,71.98,23.598,0.23598,11.6807,28.4445,0.258451,667.969194,,,,,,,0,101.6868565,3.139002023
Warsaw,2005,Warsaw2005,1.142439654,Warsaw,Poland,2005,Warsaw2005,1787,23,2.6778,9.798,0.09798,6.07567,32.7773,1.041309528,3.45313,0.109703275,21.58186,24.49569,8.580987,3.172,0.03172,31.477,9.88219,39.1,85.07,31.127,0.31127,19.3022,27.3572,0.313952,985.658583,0.7,22.9,33.5,1.064269149,33.9,10.2,0,21.01222949,52.22967359
Ankara,2012,Ankara2012,1.000425669,Ankara,Turkey,2012,Ankara2012,127,1,5.5042,16.1712,0.161712,6.45611,47.7974,0.971728877,4.21311,0.085653208,24.60409,27.6032,0.378623,2.006,0.02006,49.188,19.61039,36.2,111.9,32.875,0.32875,13.1252,34.5093,0.39868,1589.457424,1.2,53.5,79.2,1.610148817,25.8,15.9,0,32.85973994,39.93336355
Rome,2012,Rome2012,0.213501443,Rome,Italy,2012,Rome2012,823,22,3.6332,42.6214,0.426214,30.28462,71.448,1.781701204,21.08365,0.525763697,82.99843,92.71611,12.662816,7.452,0.07452,40.101,54.0953,35.8,90.6,106.285,1.06285,75.5206,125.1648,1.348973,18197.28155,0.5,42.3,29.2,0.728161392,18.5,1.1,0,12.49636762,41.9027835
Rome,2008,Rome2008,0.280263641,Rome,Italy,2008,Rome2008,823,22,3.702,46.7756,0.467756,32.11095,69.3406,1.77937848,22.0736,0.566439991,90.20588,100.23758,14.622263,7.242,0.07242,38.969,59.37575,35.9,95,120.032,1.20032,82.4011,133.2589,1.523662,23215.4589,0.8,44,32.8,0.84169468,19.7,1.1,0,12.49636762,41.9027835
Rome,2010,Rome2010,0.320641166,Rome,Italy,2010,Rome2010,823,22,3.2004,47.2686,0.472686,30.65099,66.8762,1.686110481,22.07102,0.556463707,85.27576,95.18276,15.760436,7.371,0.07371,39.663,56.72491,35.8,80.69,119.176,1.19176,77.2789,127.1149,1.430177,20454.06251,0.6,43.3,28.5,0.718553816,18.2,0.8,0,12.49636762,41.9027835
Rome,2009,Rome2009,0.308910526,Rome,Italy,2009,Rome2009,823,22,3.2192,47.9344,0.479344,31.07648,64.6159,1.641122089,21.93887,0.557205953,87.05107,96.66313,15.366741,7.317,0.07317,39.373,57.47251,36.1,81.77,121.744,1.21744,78.9293,127.0864,1.45971,21307.53284,0.7,46.5,32.2,0.817819318,20,1,0,12.49636762,41.9027835
Kuala Lumpur,2007,Kuala Lumpur2007,2.821810646,Kuala Lumpur,Malaysia,2007,Kuala Lumpur2007,2365,14,3.2094,12.3117,0.123117,6.10649,68.2441,1.132776164,3.37758,0.056064072,27.07762,27.32272,,17.169,0.17169,60.245,13.52465,42.2,53.27,20.436,0.20436,10.1361,25.2358,0.224496,503.9845402,,,,,,,0,101.6868565,3.139002023
Birmingham,2015,Birmingham2015,1.432794259,Birmingham,United Kingdom,2015,Birmingham2015,1066,85,2.0357,33.8588,0.338588,15.90924,101.006,2.997388569,11.73228,0.348159535,53.79063,60.86848,3.282506,11.714,0.11714,33.698,38.16225,32.1,60.43,100.477,1.00477,47.2107,105.4577,1.13247,12824.88301,,25.4,15.6,0.462935486,11.1,1,0,-1.890400219,52.48624135
Rome,2007,Rome2007,0.214605927,Rome,Italy,2007,Rome2007,823,22,3.6148,44.4088,0.444088,29.10236,67.1244,1.742947653,21.1224,0.548462817,86.58921,96.68228,14.069111,7.157,0.07157,38.512,56.8447,35.4,93.87,115.313,1.15313,75.5676,130.2368,1.476035,21786.79321,0.9,50.9,39.9,1.036040715,21,1.4,0,12.49636762,41.9027835
Rome,2013,Rome2013,0.323425393,Rome,Italy,2013,Rome2013,823,22,3.6196,42.0439,0.420439,30.91714,65.1285,1.610736014,21.43675,0.530166444,83.36179,92.98509,14.336308,7.514,0.07514,40.434,54.99775,36.3,89.52,103.981,1.03981,76.4631,125.3677,1.360183,18500.97793,0.5,39.8,26.5,0.655389029,16.9,1,0,12.49636762,41.9027835
Ankara,2011,Ankara2011,0.285226733,Ankara,Turkey,2011,Ankara2011,127,1,6.0066,14.9398,0.149398,6.29031,47.7605,0.991704734,3.85064,0.07995515,23.66377,26.68837,0.345916,1.964,0.01964,48.16,18.97996,36.1,124.72,31.022,0.31022,13.0615,33.7324,0.394104,1553.179628,1.4,63.1,63.5,1.318521595,38.3,15.1,0,32.85973994,39.93336355
Athens,2017,Athens2017,0.333807907,Athens,Greece,2017,Athens2017,1050,38,1.6448,5.0365,0.050365,11.5441,51.4671,1.358078476,11.45811,0.302348735,44.25149,50.21901,6.945545,9.951,0.09951,37.897,26.2601,40.2,43.4,13.29,0.1329,30.4621,85.7063,0.692939,4801.644577,,,,,,,0,23.72753665,37.98380889
Athens,2010,Athens2010,0.297561433,Athens,Greece,2010,Athens2010,1050,38,2.1571,13.1708,0.131708,15.30271,58.4607,1.484301528,15.40167,0.39104428,59.69109,67.92526,8.089,10.342,0.10342,39.386,39.71177,37.9,54.76,33.44,0.3344,38.8536,105.6842,1.00828,10166.28558,0.9,33.9,38.9,0.98766059,19.9,8.7,0,23.72753665,37.98380889
Milan,2011,Milan2011,0.536501767,Milan,Italy,2011,Milan2011,2513,20,2.2723,51.1476,0.511476,42.707,243.121,5.451021278,15.41834,0.34569494,114.63594,128.01767,6.820148,13.629,0.13629,44.601,75.36425,33.5,50.96,114.678,1.14678,95.7536,151.9421,1.689744,28552.34786,1,53.3,43,0.964103944,36.1,3.3,0,9.185922075,45.46542241
Athens,2009,Athens2009,0.5398411,Athens,Greece,2009,Athens2009,1050,38,2.1439,15.9344,0.159344,15.47424,71.242,1.811298688,18.09945,0.460171107,64.98824,72.93509,8.546,10.328,0.10328,39.332,46.18887,37.4,54.51,40.514,0.40514,39.3422,118.0889,1.17432,13790.27462,1,40,36.9,0.938167396,21.9,9.7,0,23.72753665,37.98380889
Milan,2010,Milan2010,0.518181115,Milan,Italy,2010,Milan2010,2513,20,2.2417,48.8456,0.488456,40.13663,237.4352,5.344028809,15.06994,0.339183885,110.48278,123.31802,6.702735,13.577,0.13577,44.43,72.58708,33.8,50.45,109.94,1.0994,90.337,145.428,1.633744,26691.19458,1,45.9,35.3,0.794508215,29.3,2.6,0,9.185922075,45.46542241
Athens,2011,Athens2011,0.415139329,Athens,Greece,2011,Athens2011,1050,38,2.0893,9.6358,0.096358,14.4614,57.7743,1.467432882,14.27056,0.362463742,55.62012,63.33244,7.32372,10.339,0.10339,39.371,37.89146,39,53.07,24.473,0.24473,36.7308,104.1016,0.962413,9262.387826,0.9,31.9,33.4,0.848340149,21.3,8.4,0,23.72753665,37.98380889
Athens,2008,Athens2008,0.225228085,Athens,Greece,2008,Athens2008,1050,38,2.2024,18.396,0.18396,15.52929,73.6838,1.877342098,17.91253,0.456381819,66.33988,75.45252,8.7873,10.307,0.10307,39.249,46.59505,36.7,56.1,46.87,0.4687,39.5663,118.051,1.187172,14093.77358,1,40.5,41.5,1.05735178,25.3,10.8,0,23.72753665,37.98380889
Milan,2008,Milan2008,0.603101535,Milan,Italy,2008,Milan2008,2513,20,2.3359,51.0106,0.510106,41.37378,258.6589,5.887844574,14.80883,0.337092941,113.67451,126.3164,6.426016,13.424,0.13424,43.931,75.23198,34.1,53.18,116.115,1.16115,94.1791,146.0454,1.712505,29326.73375,1.1,49.8,40.4,0.919623956,31.7,3.2,0,9.185922075,45.46542241
Milan,2009,Milan2009,0.56821228,Milan,Italy,2009,Milan2009,2513,20,1.9315,48.3193,0.483193,39.38119,234.0292,5.289871386,14.44474,0.326501209,106.95401,118.76398,6.536314,13.519,0.13519,44.241,75.10716,34.8,43.66,109.217,1.09217,89.0142,146.4835,1.697664,28820.63057,1.1,49.6,41,0.926742162,31.3,2.9,0,9.185922075,45.46542241
Athens,2016,Athens2016,0.30480303,Athens,Greece,2016,Athens2016,1050,38,1.6849,5.0685,0.050685,11.30681,49.8293,1.30837075,11.04752,0.290075358,43.00421,48.98406,6.81125,10.001,0.10001,38.085,25.94702,40.1,44.26,13.309,0.13309,29.6883,83.2854,0.681294,4641.615144,,,,,,,0,23.72753665,37.98380889
Milan,2012,Milan2012,0.650447975,Milan,Italy,2012,Milan2012,2513,20,2.2238,45.6747,0.456747,41.42501,228.8294,5.123237434,14.64734,0.327937759,108.59166,121.30542,6.926943,13.649,0.13649,44.665,71.53405,33.7,49.8,102.26,1.0226,92.7454,146.6836,1.601557,25649.84824,0.9,46.8,38.6,0.864211351,28.9,3.2,0,9.185922075,45.46542241
Athens,2012,Athens2012,0.476491011,Athens,Greece,2012,Athens2012,1050,38,1.9314,8.0633,0.080633,13.87807,54.227,1.383024306,12.81609,0.326866026,49.47103,56.20975,6.52296,10.296,0.10296,39.209,32.8406,39.5,49.26,20.566,0.20566,35.3954,94.0833,0.837584,7015.469571,0.8,30.5,31.6,0.805937412,20,6.9,0,23.72753665,37.98380889
Athens,2015,Athens2015,0.527291624,Athens,Greece,2015,Athens2015,1050,38,1.5296,4.3005,0.043005,11.31969,49.5487,1.29268719,10.97241,0.286261675,42.91284,49.10742,6.421087,10.065,0.10065,38.33,26.55449,40,39.9,11.218,0.11218,29.5319,83.8092,0.692779,4799.427428,0.7,32.1,29.2,0.761805374,16,7.3,0,23.72753665,37.98380889
Milan,2007,Milan2007,0.480707955,Milan,Italy,2007,Milan2007,2513,20,2.137,44.9111,0.449111,35.29364,248.7605,5.710886384,13.72085,0.314994605,101.8669,113.74045,6.214895,13.311,0.13311,43.559,72.3844,34.1,49.06,103.104,1.03104,81.0256,141.3162,1.661767,27614.69562,1.1,51.3,46.9,1.076700567,33.4,3.8,0,9.185922075,45.46542241
Milan,2006,Milan2006,0.574667329,Milan,Italy,2006,Milan2006,2513,20,2.1372,39.7403,0.397403,32.11797,231.6657,5.339149574,12.94398,0.298317124,94.20197,105.5171,6.043507,13.259,0.13259,43.39,68.58519,33.7,49.27,91.589,0.91589,74.0223,133.0125,1.580684,24985.61908,1.2,54.2,51,1.175386034,35.9,4.4,0,9.185922075,45.46542241
Athens,2014,Athens2014,0.395371442,Athens,Greece,2014,Athens2014,1050,38,1.7688,5.2466,0.052466,12.43854,53.672,1.390718524,11.88196,0.307878631,46.88095,53.52468,6.51095,10.134,0.10134,38.593,29.75781,39.9,45.84,13.593,0.13593,32.2301,90.8856,0.77107,5945.489449,0.7,29.2,29.3,0.759205037,15.6,7.7,0,23.72753665,37.98380889
Athens,2013,Athens2013,0.176746,Athens,Greece,2013,Athens2013,1050,38,1.6915,6.4921,0.064921,13.0226,55.0369,1.41526692,11.87244,0.305298293,47.41129,54.15419,6.42108,10.212,0.10212,38.888,31.04495,39.7,43.51,16.696,0.16696,33.4875,90.2111,0.798318,6373.116291,0.8,28.6,35.8,0.920592471,15.6,6.9,0,23.72753665,37.98380889
Rome,2006,Rome2006,0.193314302,Rome,Italy,2006,Rome2006,823,22,3.6781,42.7758,0.427758,26.47752,63.3131,1.655720599,19.99386,0.522865661,80.06057,89.67734,12.646211,7.106,0.07106,38.239,52.33843,36.5,96.18,111.863,1.11863,69.2424,125.3499,1.368724,18734.05388,1.1,57.4,42.3,1.106200476,23.7,1.7,0,12.49636762,41.9027835
Rome,2014,Rome2014,0.445708716,Rome,Italy,2014,Rome2014,823,22,3.2927,38.7696,0.387696,31.55855,67.7825,1.641341986,21.46648,0.51980725,83.73973,93.54386,14.618894,7.675,0.07675,41.297,55.5389,36.2,79.75,93.881,0.93881,76.419,123.7463,1.344871,18086.78007,0.5,34.7,26.3,0.636850134,15.6,0.9,0,12.49636762,41.9027835
Athens,2007,Athens2007,0.290867039,Athens,Greece,2007,Athens2007,1050,38,2.3849,24.5226,0.245226,14.8538,64.0402,1.633803607,15.72439,0.401163099,62.11369,70.85768,8.718444,10.293,0.10293,39.197,43.6419,35.6,60.84,62.563,0.62563,37.8952,107.4678,1.113397,12396.5288,1.2,44.4,40,1.020486262,29.9,13.4,0,23.72753665,37.98380889
Milan,2005,Milan2005,0.763803562,Milan,Italy,2005,Milan2005,2513,20,2.1082,42.1738,0.421738,31.23457,229.0868,5.30268969,12.5752,0.291079117,93.24456,103.68926,5.97,13.202,0.13202,43.202,66.70243,33.4,48.8,97.62,0.9762,72.2992,128.9819,1.543973,23838.52625,1,54.3,51.5,1.192074441,35.1,4.4,0,9.185922075,45.46542241
Milan,2017,Milan2017,0.462369947,Milan,Italy,2017,Milan2017,2513,20,2.0756,41.3184,0.413184,43.84033,204.2186,4.468385008,15.04618,0.329216463,111.08333,123.62662,7.167766,13.966,0.13966,45.703,71.95015,33,45.41,90.406,0.90406,95.9242,144.7277,1.574294,24784.01598,,,,,,,0,9.185922075,45.46542241
Milan,2016,Milan2016,0.721457113,Milan,Italy,2016,Milan2016,2513,20,2.0047,41.4902,0.414902,42.328,206.5557,4.515865763,14.60841,0.319379318,107.92114,120.34175,7.159237,13.977,0.13977,45.74,70.56141,33.1,43.82,90.708,0.90708,92.5402,140.3177,1.542656,23797.87534,0.8,44.1,32.4,0.708351552,26.9,3.5,0,9.185922075,45.46542241
Birmingham,2014,Birmingham2014,1.415592169,Birmingham,United Kingdom,2014,Birmingham2014,1066,85,1.9421,34.78,0.3478,15.74791,99.7835,2.985116822,12.1106,0.362299937,54.18282,61.253,3.309126,11.62,0.1162,33.427,37.7844,31.9,58.1,104.046,1.04046,47.1108,102.919,1.130344,12776.77558,,31,18.3,0.547461633,12.8,0.9,0,-1.890400219,52.48624135
Milan,2013,Milan2013,0.580282382,Milan,Italy,2013,Milan2013,2513,20,2.1926,44.6724,0.446724,42.4038,227.1762,5.057238263,14.93123,0.332388638,108.91563,121.48833,6.979184,13.727,0.13727,44.921,72.89067,33.5,48.82,99.446,0.99446,94.3962,145.0878,1.622638,26329.54079,0.9,43.2,35.3,0.785824002,28,3.6,0,9.185922075,45.46542241
Birmingham,2008,Birmingham2008,1.481942937,Birmingham,United Kingdom,2008,Birmingham2008,1066,85,1.5609,33.6584,0.336584,14.82166,79.6932,2.491969981,11.43752,0.357646029,48.97029,54.56594,3.686526,11.117,0.11117,31.98,34.42379,32.4,48.81,105.25,1.0525,46.3467,103.4927,1.076421,11586.82169,,27.4,24.7,0.772357724,17.8,2.3,0,-1.890400219,52.48624135
Birmingham,2011,Birmingham2011,1.075863151,Birmingham,United Kingdom,2011,Birmingham2011,1066,85,1.803,30.6809,0.306809,14.23838,75.5005,2.306344697,11.71519,0.357868707,47.36418,53.48857,3.352551,11.38,0.1138,32.736,33.76551,32.4,55.07,93.722,0.93722,43.4939,96.4539,1.031436,10638.60222,,28.2,22.3,0.681207234,13.4,2,0,-1.890400219,52.48624135
Birmingham,2007,Birmingham2007,1.306165439,Birmingham,United Kingdom,2007,Birmingham2007,1066,85,1.3441,35.8618,0.358618,14.99971,89.5981,2.825279854,11.5826,0.365231924,50.6911,56.77225,3.514887,11.024,0.11024,31.713,35.01378,28.6,42.38,113.081,1.13081,47.2976,109.4099,1.104066,12189.61732,0.3,29.8,21.4,0.674802132,,2.8,0,-1.890400219,52.48624135
Milan,2015,Milan2015,0.498758605,Milan,Italy,2015,Milan2015,2513,20,2.1088,38.9664,0.389664,41.93894,207.9758,4.539469606,14.04743,0.306612027,105.63243,118.065,7.231347,14,0.14,45.815,69.63311,33.2,46.03,85.053,0.85053,91.5404,137.9691,1.519887,23100.56493,0.9,47.4,37.6,0.820691913,27,4.3,0,9.185922075,45.46542241
Milan,2014,Milan2014,0.695690139,Milan,Italy,2014,Milan2014,2513,20,2.2742,44.6247,0.446247,44.33338,223.8565,4.889938618,15.22712,0.332622381,111.43491,124.4868,6.910875,13.989,0.13989,45.779,73.5738,33.3,49.67,97.48,0.9748,96.8425,143.8425,1.607159,25829.60051,0.9,39.9,31.5,0.688088425,23.9,3.6,0,9.185922075,45.46542241
Birmingham,2010,Birmingham2010,1.541897002,Birmingham,United Kingdom,2010,Birmingham2010,1066,85,1.8508,29.0559,0.290559,13.56649,70.3803,2.167148048,11.44251,0.352337418,45.60956,51.02782,3.487673,11.289,0.11289,32.476,33.0057,31.5,56.99,89.471,0.89471,41.7744,94.5179,1.016321,10329.08375,,34.1,21.5,0.662027343,16.1,2.4,0,-1.890400219,52.48624135
Athens,2006,Athens2006,0.340979163,Athens,Greece,2006,Athens2006,1050,38,2.2146,22.4667,0.224667,13.30829,61.1225,1.562396156,14.2989,0.365504461,56.39507,64.05976,8.321497,10.273,0.10273,39.121,40.07323,34.6,56.6,57.429,0.57429,34.0183,97.6097,1.024341,10492.74484,1.3,40.8,40.6,1.037805782,,13.5,0,23.72753665,37.98380889
Rome,2015,Rome2015,0.215488341,Rome,Italy,2015,Rome2015,823,22,3.4677,36.6254,0.366254,29.91721,56.7449,1.370484241,20.18214,0.487432436,78.9664,88.25632,14.693947,7.695,0.07695,41.405,52.36296,36.1,83.75,88.456,0.88456,72.2555,116.8106,1.264662,15993.69974,0.5,35,27.3,0.659340659,18,0.8,0,12.49636762,41.9027835
Ankara,2010,Ankara2010,-0.295661662,Ankara,Turkey,2010,Ankara2010,127,1,5.6714,12.3202,0.123202,6.64038,44.4911,0.946236628,3.62302,0.077054382,22.15817,24.83042,0.349915,1.918,0.01918,47.019,17.32834,36.8,120.64,26.202,0.26202,14.1226,31.102,0.368535,1358.180462,1.1,49.4,62.7,1.333503477,38.3,14.4,0,32.85973994,39.93336355
Rome,2005,Rome2005,0.162917017,Rome,Italy,2005,Rome2005,823,22,3.5687,36.4621,0.364621,25.61062,57.2293,1.507700616,19.67501,0.518336319,77.45319,86.12918,11.99764,7.054,0.07054,37.958,50.88576,36.5,94.01,96.059,0.96059,67.4706,121.3002,1.340571,17971.30606,1,53.5,37.7,0.993203014,,1.8,0,12.49636762,41.9027835
Birmingham,2012,Birmingham2012,1.520185206,Birmingham,United Kingdom,2012,Birmingham2012,1066,85,1.9104,30.3501,0.303501,14.65205,79.388,2.406863934,11.5364,0.349757458,48.51555,54.78808,3.282302,11.466,0.11466,32.984,34.95255,29.4,57.93,92.015,0.92015,44.4223,98.0793,1.059695,11229.53493,,26.8,16.5,0.500242542,11.3,1.8,0,-1.890400219,52.48624135
Athens,2005,Athens2005,0.213669932,Athens,Greece,2005,Athens2005,1050,38,2.3359,20.4643,0.204643,12.37454,58.0051,1.48624321,13.05558,0.334518295,51.79798,57.93657,7.896118,10.249,0.10249,39.028,37.26148,34.4,59.84,52.434,0.52434,31.7064,92.937,0.954726,9115.017351,1.3,45.1,44.2,1.132520242,32,11.9,0,23.72753665,37.98380889
Birmingham,2009,Birmingham2009,1.305262043,Birmingham,United Kingdom,2009,Birmingham2009,1066,85,1.3762,27.0249,0.270249,13.79254,66.1986,2.053879805,10.76415,0.33396885,43.95977,48.66893,3.61842,11.204,0.11204,32.231,32.85257,29.2,42.71,83.847,0.83847,42.7933,95.5214,1.019296,10389.64336,,32,19.6,0.608110204,15.8,2.4,0,-1.890400219,52.48624135
Rome,2016,Rome2016,0.275882137,Rome,Italy,2016,Rome2016,823,22,3.3565,37.3628,0.373628,30.30134,60.0724,1.450813892,20.96707,0.506377578,80.78696,90.05945,14.763793,7.695,0.07695,41.406,53.17862,36,81.07,90.237,0.90237,73.1812,118.8509,1.284325,16494.90706,0.5,38.6,26.5,0.640003864,14.8,0.8,0,12.49636762,41.9027835
Birmingham,2013,Birmingham2013,1.327367326,Birmingham,United Kingdom,2013,Birmingham2013,1066,85,1.9492,31.5169,0.315169,14.97802,88.659,2.670693135,11.56296,0.348313402,50.18139,56.76091,3.33786,11.54,0.1154,33.197,35.7579,31.5,58.72,94.939,0.94939,45.119,99.6699,1.077151,11602.54277,,27.8,19,0.572340874,13.4,1.2,0,-1.890400219,52.48624135
Ankara,2009,Ankara2009,0.601305152,Ankara,Turkey,2009,Ankara2009,127,1,5.3601,10.175,0.10175,6.92563,37.4433,0.815030147,3.17765,0.069168063,20.16726,22.2228,0.370199,1.874,0.01874,45.941,15.24949,39.9,116.67,22.148,0.22148,15.0753,27.6371,0.331939,1101.834997,,,,,,,0,32.85973994,39.93336355
Birmingham,2006,Birmingham2006,1.389452337,Birmingham,United Kingdom,2006,Birmingham2006,1066,85,1.3759,31.2386,0.312386,13.29397,88.4291,2.80977059,11.0419,0.350848373,47.19364,52.85984,3.428211,10.94,0.1094,31.472,32.7427,31.2,43.72,99.257,0.99257,42.2402,100.5057,1.040366,10823.61414,0.3,28.8,23.2,0.737163193,,2.9,0,-1.890400219,52.48624135
Rome,2017,Rome2017,-0.043559718,Rome,Italy,2017,Rome2017,823,22,3.2732,38.4645,0.384645,31.19055,58.2001,1.404713748,22.00672,0.531152732,83.28204,92.64625,14.798983,7.7,0.077,41.432,54.44293,35.9,79,92.838,0.92838,75.2815,122.8216,1.314035,17266.87981,,,,,,,0,12.49636762,41.9027835
Ankara,2008,Ankara2008,0.383177329,Ankara,Turkey,2008,Ankara2008,127,1,4.8819,13.6496,0.136496,6.96819,42.4463,0.944825821,3.31236,0.073730885,22.23336,24.72963,0.44364,1.832,0.01832,44.925,16.38392,34.5,108.65,30.382,0.30382,15.5107,31.084,0.364692,1330.002549,,,,,,,0,32.85973994,39.93336355
Birmingham,2005,Birmingham2005,1.420131241,Birmingham,United Kingdom,2005,Birmingham2005,1066,85,1.3299,27.8751,0.278751,12.74921,88.8701,2.844480364,10.33329,0.330739366,45.12822,50.57666,3.336878,10.861,0.10861,31.243,31.64999,31.7,42.57,89.22,0.8922,40.8063,99.1287,1.013018,10262.05468,0.3,29.9,21.8,0.697756297,,2.8,0,-1.890400219,52.48624135
Ankara,2007,Ankara2007,-2.060010892,Ankara,Turkey,2007,Ankara2007,127,1,4.1172,13.0907,0.130907,6.02337,37.1323,0.844779889,3.0126,0.068538278,20.12067,22.48893,0.446465,1.793,0.01793,43.955,14.9775,34.1,93.68,29.783,0.29783,13.7037,28.9505,0.340749,1161.09881,,,,,,,0,32.85973994,39.93336355
Prague,2017,Prague2017,1.084149488,Prague,Czech Republic,2017,Prague2017,1291,19,5.5222,17.9054,0.179054,9.51343,79.2015,2.930892203,5.62543,0.208171928,36.62979,40.53182,13.393154,2.348,0.02348,27.023,16.99394,30.1,204.35,66.26,0.6626,35.2046,59.5449,0.628864,3954.699305,,,,,,,0,14.43780225,50.07553984
Lyon,2017,Lyon2017,0.691696379,Lyon,France,2017,Lyon2017,307,1,2.7584,23.1775,0.231775,16.18871,63.1581,3.535891837,9.4847,0.530998768,42.5405,47.48485,4.975973,5.498,0.05498,17.862,23.4779,36.2,154.43,129.756,1.29756,90.6298,109.5274,1.314369,17275.65868,,,,,,,0,4.83565876,45.76404395
Lyon,2016,Lyon2016,0.821557218,Lyon,France,2016,Lyon2016,307,1,2.4892,22.8827,0.228827,15.45835,60.7553,3.424377184,9.17666,0.517228046,40.96248,45.80418,4.837382,5.461,0.05461,17.742,22.71003,36.2,140.3,128.974,1.28974,87.1278,107.3713,1.280003,16384.0768,,28.1,20.1,1.132904971,14,1.2,0,4.83565876,45.76404395
Ankara,2006,Ankara2006,-0.247113976,Ankara,Turkey,2006,Ankara2006,127,1,4.1028,11.0313,0.110313,4.35138,30.2618,0.704106657,2.59082,0.060281067,16.412,18.62112,0.416742,1.753,0.01753,42.979,12.25064,36.1,95.45,25.668,0.25668,10.1244,24.9111,0.285038,812.4666144,,,,,,,0,32.85973994,39.93336355
Prague,2016,Prague2016,0.992530625,Prague,Czech Republic,2016,Prague2016,1291,19,5.4107,16.7333,0.167333,8.87344,72.5451,2.703678444,5.26108,0.196074836,33.92874,37.68565,13.247,2.331,0.02331,26.832,16.12242,29.9,201.65,62.364,0.62364,33.0696,55.4883,0.600857,3610.291344,,,,,,,0,14.43780225,50.07553984
Lyon,2015,Lyon2015,0.739434337,Lyon,France,2015,Lyon2015,307,1,2.5615,22.6008,0.226008,15.64307,57.2334,3.249128584,8.93802,0.507409594,40.31154,45.13419,4.690081,5.421,0.05421,17.615,22.31006,36.2,145.42,128.307,1.28307,88.8071,106.3549,1.266561,16041.76767,,30.5,24.9,1.413567982,17.2,1.9,0,4.83565876,45.76404395
Marseille,2017,Marseille2017,0.505643149,Marseille,France,2017,Marseille2017,42,3,0.2524,19.4623,0.194623,11.95052,51.7447,2.650040971,10.54441,0.540018949,36.88921,41.17248,1.674596,3.838,0.03838,19.526,23.7937,36.6,12.93,99.677,0.99677,61.2041,105.4799,1.218583,14849.44528,,,,,,,0,5.369778802,43.29647999
Prague,2015,Prague2015,0.685080722,Prague,Czech Republic,2015,Prague2015,1291,19,5.1444,17.2071,0.172071,8.61832,69.6583,2.614016061,5.12643,0.192375788,33.01839,36.74125,12.142,2.315,0.02315,26.648,15.6711,29.7,193.05,64.573,0.64573,32.3414,53.707,0.58808,3458.380864,,,,,,,0,14.43780225,50.07553984
Marseille,2016,Marseille2016,0.877186289,Marseille,France,2016,Marseille2016,42,3,0.3912,19.1894,0.191894,11.41007,49.9444,2.563880903,10.23381,0.525349589,35.68561,39.90023,1.67,3.829,0.03829,19.48,23.12004,36.6,20.09,98.509,0.98509,58.5744,103.3659,1.186882,14086.88882,0.3,26.7,21.6,1.108829569,17.6,2.6,0,5.369778802,43.29647999
Prague,2008,Prague2008,0.858358753,Prague,Czech Republic,2008,Prague2008,1291,19,4.2286,19.0076,0.190076,8.67596,69.4856,2.825766572,5.3119,0.216018707,34.63514,38.30265,12.86735,2.136,0.02136,24.59,15.71215,29.9,171.98,77.297,0.77297,35.282,60.651,0.638954,4082.622141,0.7,30.7,26,1.057340382,17.3,4.6,0,14.43780225,50.07553984
Marseille,2015,Marseille2015,0.791339964,Marseille,France,2015,Marseille2015,42,3,0.6436,19.2065,0.192065,11.20584,49.3331,2.538363777,10.15854,0.522693079,35.28575,39.50296,1.66596,3.82,0.0382,19.435,22.81639,36.6,33.1,98.824,0.98824,57.6572,102.3166,1.173971,13782.07909,0.3,31.2,24,1.234885516,14.9,2.7,0,5.369778802,43.29647999
Prague,2009,Prague2009,0.941345823,Prague,Czech Republic,2009,Prague2009,1291,19,3.4635,18.2189,0.182189,8.40592,64.7985,2.586250249,5.04023,0.201166633,31.69526,35.14265,12.68403,2.177,0.02177,25.055,15.56134,28.9,138.25,72.714,0.72714,33.5499,57.4671,0.621085,3857.465772,0.7,29.8,26.4,1.0536819,17.7,5,0,14.43780225,50.07553984
